INFO 2024-08-11 18:02:50,454 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 18:02:50,454 autoreload Waiting for apps ready_event.
DEBUG 2024-08-11 18:02:50,747 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-08-11 18:02:50,940 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\templates with glob **/*.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\shop\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,942 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\corsheaders\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework_simplejwt\token_blacklist\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:51,752 utils (0.063) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1706012423.6235914
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\uritemplate\__init__.py first seen with mtime 1708462070.4103556
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\requests\status_codes.py first seen with mtime 1708460933.9193757
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\core\exceptions.py first seen with mtime 1706012423.4805915
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\email\policy.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\auth\version.py first seen with mtime 1708460940.1562457
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\unittest\signals.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\keyword.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1706012423.6395905
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1706012423.648594
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\importlib\_abc.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1706012316.145142
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\selectors.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\utils\version.py first seen with mtime 1706012424.1125922
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\oauth2\challenges.py first seen with mtime 1708460940.2232456
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1706012423.7845917
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\psycopg2\extras.py first seen with mtime 1710848410.8974893
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\ast.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\http\server.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1706012423.641593
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1706012423.6265893
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\auth\_cloud_sdk.py first seen with mtime 1708460940.097248
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\oauth2\credentials.py first seen with mtime 1708460940.2252457
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\html\entities.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1706012414.0736542
